datetime,Tryptophan (RFU)
9/18/2024 3:26:00,53.4
9/18/2024 3:36:00,53.4
9/18/2024 3:46:00,51.9
9/18/2024 3:56:00,52.5
9/18/2024 4:06:00,53.1
9/18/2024 4:16:00,53.2
9/18/2024 4:26:00,51
9/18/2024 4:36:00,53.3
9/18/2024 4:46:00,53
9/18/2024 4:56:00,52.5
9/18/2024 5:06:00,53.4
9/18/2024 5:16:00,53.9
9/18/2024 5:26:00,53.3
9/18/2024 5:36:00,53.2
9/18/2024 5:46:00,55.6
9/18/2024 5:56:00,53
9/18/2024 6:06:00,51.9
9/18/2024 6:16:00,51.6
9/18/2024 6:26:00,51.7
9/18/2024 6:36:00,53.7
9/18/2024 6:46:00,52.8
9/18/2024 6:56:00,52.5
9/18/2024 7:06:00,52.4
9/18/2024 7:16:00,51.4
9/18/2024 7:26:00,52.7
9/18/2024 7:36:00,53.1
9/18/2024 7:46:00,52.2
9/18/2024 7:56:00,53.5
9/18/2024 8:06:00,52
9/18/2024 8:16:00,52.3
9/18/2024 8:26:00,53.1
9/18/2024 8:36:00,52.1
9/18/2024 8:46:00,53.6
9/18/2024 8:56:00,53.7
9/18/2024 9:06:00,52.6
9/18/2024 9:16:00,53.6
9/18/2024 9:26:00,51.8
9/18/2024 9:36:00,52
9/18/2024 9:46:00,50
9/18/2024 9:56:00,51.5
9/18/2024 10:06:00,51.5
9/18/2024 10:16:00,52.4
9/18/2024 10:26:00,52
9/18/2024 10:36:00,53
9/18/2024 10:46:00,51.3
9/18/2024 10:56:00,53.1
9/18/2024 11:06:00,50
9/18/2024 11:16:00,52.8
9/18/2024 11:26:00,53.7
9/18/2024 11:36:00,52.6
9/18/2024 11:46:00,51.2
9/18/2024 11:56:00,52.4
9/18/2024 12:06:00,52.4
9/18/2024 12:16:00,51.1
9/18/2024 12:26:00,51.6
9/18/2024 12:36:00,51.6
9/18/2024 12:46:00,51.7
9/18/2024 12:56:00,53.5
9/18/2024 13:06:00,52.4
9/18/2024 13:16:00,52
9/18/2024 13:26:00,51.9
9/18/2024 13:36:00,52.6
9/18/2024 13:46:00,52.7
9/18/2024 13:56:00,51.8
9/18/2024 14:06:00,53
9/18/2024 14:16:00,51.1
9/18/2024 14:26:00,53.7
9/18/2024 14:36:00,51.2
9/18/2024 14:46:00,52.5
9/18/2024 14:56:00,51
9/18/2024 15:06:00,49.6
9/18/2024 15:16:00,52.6
9/18/2024 15:26:00,51
9/18/2024 15:36:00,51.9
9/18/2024 15:46:00,50.5
9/18/2024 15:56:00,52.1
9/18/2024 16:06:00,52.1
9/18/2024 16:16:00,51.3
9/18/2024 16:26:00,51.6
9/18/2024 16:36:00,50.7
9/18/2024 16:46:00,51.7
9/18/2024 16:56:00,53
9/18/2024 17:06:00,51.3
9/18/2024 17:16:00,53.2
9/18/2024 17:26:00,51.6
9/18/2024 17:36:00,51.3
9/18/2024 17:46:00,52.7
9/18/2024 17:56:00,52
9/18/2024 18:06:00,52
9/18/2024 18:16:00,52
9/18/2024 18:26:00,52.6
9/18/2024 18:36:00,51.4
9/18/2024 18:46:00,50.4
9/18/2024 18:56:00,50.9
9/18/2024 19:06:00,53
9/18/2024 19:16:00,50.6
9/18/2024 19:26:00,51.1
9/18/2024 19:36:00,52.4
9/18/2024 19:46:00,51.4
9/18/2024 19:56:00,51
9/18/2024 20:06:00,51.9
9/18/2024 20:16:00,50.6
9/18/2024 20:26:00,50.2
9/18/2024 20:36:00,51.7
9/18/2024 20:46:00,52.1
9/18/2024 20:56:00,51.9
9/18/2024 21:06:00,51.2
9/18/2024 21:16:00,51.3
9/18/2024 21:26:00,51.1
9/18/2024 21:36:00,51.9
9/18/2024 21:46:00,49.5
9/18/2024 21:56:00,52.1
9/18/2024 22:06:00,51.9
9/18/2024 22:16:00,52
9/18/2024 22:26:00,50.6
9/18/2024 22:36:00,50.6
9/18/2024 22:46:00,51.5
9/18/2024 22:56:00,50.3
9/18/2024 23:06:00,50.7
9/18/2024 23:16:00,51.6
9/18/2024 23:26:00,52
9/18/2024 23:36:00,51.3
9/18/2024 23:46:00,51.3
9/18/2024 23:56:00,51.7
9/19/2024 0:06:00,51.9
9/19/2024 0:16:00,51.6
9/19/2024 0:26:00,49.4
9/19/2024 0:36:00,51.3
9/19/2024 0:46:00,50.8
9/19/2024 0:56:00,50.7
9/19/2024 1:06:00,51.5
9/19/2024 1:16:00,50.6
9/19/2024 1:26:00,51.1
9/19/2024 1:36:00,50.2
9/19/2024 1:46:00,50
9/19/2024 1:56:00,50.2
9/19/2024 2:06:00,49.5
9/19/2024 2:16:00,49.4
9/19/2024 2:26:00,50.2
9/19/2024 2:36:00,50.6
9/19/2024 2:46:00,51.1
9/19/2024 2:56:00,51.4
9/19/2024 3:06:00,50.7
9/19/2024 3:16:00,51
9/19/2024 3:26:00,51.8
9/19/2024 3:36:00,52.3
9/19/2024 3:46:00,51.5
9/19/2024 3:56:00,51
9/19/2024 4:06:00,51.4
9/19/2024 4:16:00,50.7
9/19/2024 4:26:00,52.5
9/19/2024 4:36:00,51.8
9/19/2024 4:56:00,50.8
9/19/2024 5:06:00,52.2
9/19/2024 5:16:00,51.2
9/19/2024 5:26:00,51.9
9/19/2024 5:36:00,51.2
9/19/2024 5:46:00,51
9/19/2024 5:56:00,50.3
9/19/2024 6:06:00,51.6
9/19/2024 6:16:00,50.5
9/19/2024 6:26:00,50.5
9/19/2024 6:36:00,50
9/19/2024 6:46:00,52
9/19/2024 6:56:00,51.4
9/19/2024 7:06:00,53.2
9/19/2024 7:16:00,52
9/19/2024 7:26:00,51
9/19/2024 7:36:00,51.1
9/19/2024 7:46:00,50.7
9/19/2024 7:56:00,51.5
9/19/2024 8:06:00,52.2
9/19/2024 8:16:00,49.9
9/19/2024 8:26:00,49.9
9/19/2024 8:36:00,51.7
9/19/2024 8:46:00,51.8
9/19/2024 8:56:00,51.2
9/19/2024 9:06:00,52.5
9/19/2024 9:16:00,51.5
9/19/2024 9:26:00,51.6
9/19/2024 9:36:00,52.3
9/19/2024 9:46:00,50.8
9/19/2024 9:56:00,51.7
9/19/2024 10:06:00,52.4
9/19/2024 10:16:00,53.4
9/19/2024 10:26:00,15.9
9/19/2024 10:36:00,34.5
9/19/2024 10:46:00,14
9/19/2024 10:56:00,73.9
9/19/2024 11:06:00,74.4
9/19/2024 11:16:00,74.7
9/19/2024 11:26:00,74.3
9/19/2024 11:36:00,75
9/19/2024 11:46:00,75.6
9/19/2024 11:56:00,73.4
9/19/2024 12:06:00,74.2
9/19/2024 12:16:00,75.1
9/19/2024 12:26:00,73.9
9/19/2024 12:36:00,75
9/19/2024 12:46:00,75.6
9/19/2024 12:56:00,74.2
9/19/2024 13:06:00,75.4
9/19/2024 13:16:00,75.7
9/19/2024 13:26:00,74.1
9/19/2024 13:36:00,74.6
9/19/2024 13:46:00,75.4
9/19/2024 13:56:00,74.2
9/19/2024 14:06:00,75.2
9/19/2024 14:16:00,75.2
9/19/2024 14:26:00,73.5
9/19/2024 14:36:00,73.6
9/19/2024 14:46:00,74.1
9/19/2024 14:56:00,75
9/19/2024 15:06:00,75.3
9/19/2024 15:16:00,74.2
9/19/2024 15:26:00,75.7
9/19/2024 15:36:00,74.2
9/19/2024 15:46:00,74.8
9/19/2024 15:56:00,74.8
9/19/2024 16:06:00,74.8
9/19/2024 16:16:00,76.5
9/19/2024 16:26:00,76.7
9/19/2024 16:36:00,75.5
9/19/2024 16:46:00,76.3
9/19/2024 16:56:00,74.6
9/19/2024 17:06:00,75.2
9/19/2024 17:16:00,75.3
9/19/2024 17:26:00,76.2
9/19/2024 17:36:00,75.5
9/19/2024 17:46:00,74.7
9/19/2024 17:56:00,75.4
9/19/2024 18:06:00,75.2
9/19/2024 18:16:00,75.4
9/19/2024 18:26:00,74.2
9/19/2024 18:36:00,75.2
9/19/2024 18:46:00,75
9/19/2024 18:56:00,75.5
9/19/2024 19:06:00,76.1
9/19/2024 19:16:00,75.1
9/19/2024 19:26:00,75.3
9/19/2024 19:36:00,73
9/19/2024 19:46:00,74.3
9/19/2024 19:56:00,75
9/19/2024 20:06:00,77.5
9/19/2024 20:16:00,73.4
9/19/2024 20:26:00,73.5
9/19/2024 20:36:00,75
9/19/2024 20:46:00,75.9
9/19/2024 20:56:00,75.2
9/19/2024 21:06:00,75
9/19/2024 21:16:00,75.4
9/19/2024 21:26:00,73.9
9/19/2024 21:36:00,74
9/19/2024 21:46:00,76.1
9/19/2024 21:56:00,74.3
9/19/2024 22:06:00,75.1
9/19/2024 22:16:00,73.5
9/19/2024 22:26:00,74.2
9/19/2024 22:36:00,74.7
9/19/2024 22:46:00,74.6
9/19/2024 22:56:00,75.5
9/19/2024 23:06:00,73.5
9/19/2024 23:16:00,74.1
9/19/2024 23:26:00,74.7
9/19/2024 23:36:00,74.3
9/19/2024 23:46:00,73.9
9/19/2024 23:56:00,75
9/20/2024 0:06:00,74.3
9/20/2024 0:16:00,75.1
9/20/2024 0:26:00,74
9/20/2024 0:36:00,74.5
9/20/2024 0:46:00,76.6
9/20/2024 0:56:00,75.4
9/20/2024 1:06:00,75.6
9/20/2024 1:16:00,75.3
9/20/2024 1:26:00,75
9/20/2024 1:36:00,74.6
9/20/2024 1:46:00,73.6
9/20/2024 1:56:00,75
9/20/2024 2:06:00,74.7
9/20/2024 2:16:00,73.4
9/20/2024 2:26:00,74.2
9/20/2024 2:36:00,75.2
9/20/2024 2:46:00,76
9/20/2024 2:56:00,74.2
9/20/2024 3:06:00,74.9
9/20/2024 3:16:00,76.5
9/20/2024 3:26:00,76.3
9/20/2024 3:36:00,77.1
9/20/2024 3:46:00,76.9
9/20/2024 3:56:00,76.2
9/20/2024 4:06:00,75.2
9/20/2024 4:16:00,76.7
9/20/2024 4:26:00,76.6
9/20/2024 4:36:00,76.3
9/20/2024 4:46:00,75.1
9/20/2024 4:56:00,75.6
9/20/2024 5:06:00,77.1
9/20/2024 5:16:00,76.6
9/20/2024 5:26:00,76.2
9/20/2024 5:36:00,76.3
9/20/2024 5:46:00,76.5
9/20/2024 5:56:00,76.8
9/20/2024 6:06:00,77.4
9/20/2024 6:16:00,76
9/20/2024 6:26:00,77
9/20/2024 6:36:00,76.3
9/20/2024 6:46:00,76.6
9/20/2024 6:56:00,76.2
9/20/2024 7:06:00,76.2
9/20/2024 7:16:00,76.1
9/20/2024 7:26:00,76.8
9/20/2024 7:36:00,77
9/20/2024 7:46:00,76
9/20/2024 7:56:00,77.8
9/20/2024 8:06:00,76.2
9/20/2024 8:16:00,77.1
9/20/2024 8:26:00,75.5
9/20/2024 8:36:00,76.6
9/20/2024 8:46:00,76.6
9/20/2024 8:56:00,76.3
9/20/2024 9:06:00,75.2
9/20/2024 9:16:00,76.1
9/20/2024 9:26:00,76
9/20/2024 9:36:00,76.1
9/20/2024 9:46:00,75.1
9/20/2024 9:56:00,77.4
9/20/2024 10:06:00,76.2
9/20/2024 10:16:00,76.5
9/20/2024 10:26:00,75.8
9/20/2024 10:36:00,75.1
9/20/2024 10:46:00,75.1
9/20/2024 10:56:00,75.8
9/20/2024 11:06:00,75.9
9/20/2024 11:16:00,74.6
9/20/2024 11:26:00,75.6
9/20/2024 11:36:00,74.4
9/20/2024 11:46:00,75.8
9/20/2024 11:56:00,75
9/20/2024 12:06:00,74.2
9/20/2024 12:16:00,74.1
9/20/2024 12:26:00,74.4
9/20/2024 12:36:00,74.5
9/20/2024 12:46:00,74.9
9/20/2024 12:56:00,74.2
9/20/2024 13:06:00,75.6
9/20/2024 13:16:00,74
9/20/2024 13:26:00,75.6
9/20/2024 13:36:00,74.2
9/20/2024 13:46:00,76.4
9/20/2024 13:56:00,76.2
9/20/2024 14:06:00,76.5
9/20/2024 14:16:00,75.9
9/20/2024 14:26:00,75.5
9/20/2024 14:36:00,74.5
9/20/2024 14:46:00,77
9/20/2024 14:56:00,75.6
9/20/2024 15:06:00,75.2
9/20/2024 15:16:00,74.1
9/20/2024 15:26:00,74
9/20/2024 15:36:00,74.5
9/20/2024 15:46:00,75.4
9/20/2024 15:56:00,74.8
9/20/2024 16:06:00,75.2
9/20/2024 16:16:00,75
9/20/2024 16:26:00,74.7
9/20/2024 16:36:00,76.5
9/20/2024 16:46:00,74
9/20/2024 16:56:00,74.9
9/20/2024 17:06:00,74.5
9/20/2024 17:16:00,74.3
9/20/2024 17:26:00,74.4
9/20/2024 17:36:00,75.5
9/20/2024 17:46:00,75.7
9/20/2024 17:56:00,75.5
9/20/2024 18:06:00,75.2
9/20/2024 18:16:00,76.6
9/20/2024 18:26:00,75
9/20/2024 18:36:00,74.4
9/20/2024 18:46:00,74.2
9/20/2024 18:56:00,74.9
9/20/2024 19:06:00,76.2
9/20/2024 19:16:00,74.4
9/20/2024 19:26:00,76.6
9/20/2024 19:36:00,75.7
9/20/2024 19:46:00,75.5
9/20/2024 19:56:00,75.8
9/20/2024 20:06:00,75.1
9/20/2024 20:16:00,73.4
9/20/2024 20:26:00,74.1
9/20/2024 20:36:00,75.1
9/20/2024 20:46:00,75.8
9/20/2024 20:56:00,75.9
9/20/2024 21:06:00,75.2
9/20/2024 21:16:00,74.8
9/20/2024 21:26:00,75.1
9/20/2024 21:36:00,75.6
9/20/2024 21:46:00,75.3
9/20/2024 21:56:00,75.9
9/20/2024 22:06:00,75.2
9/20/2024 22:16:00,75.1
9/20/2024 22:26:00,75.5
9/20/2024 22:36:00,75.7
9/20/2024 22:46:00,75.9
9/20/2024 22:56:00,75.7
9/20/2024 23:06:00,76.2
9/20/2024 23:16:00,75.5
9/20/2024 23:26:00,74.6
9/20/2024 23:36:00,77.1
9/20/2024 23:46:00,75.1
9/20/2024 23:56:00,75.2
9/21/2024 0:06:00,76.1
9/21/2024 0:16:00,76.2
9/21/2024 0:26:00,75.9
9/21/2024 0:36:00,75.7
9/21/2024 0:46:00,74.6
9/21/2024 0:56:00,75.7
9/21/2024 1:06:00,76.7
9/21/2024 1:16:00,76
9/21/2024 1:26:00,76.8
9/21/2024 1:36:00,77.5
9/21/2024 1:46:00,75.9
9/21/2024 1:56:00,77.1
9/21/2024 2:06:00,77
9/21/2024 2:16:00,75.9
9/21/2024 2:26:00,77.4
9/21/2024 2:36:00,76.6
9/21/2024 2:46:00,76.3
9/21/2024 2:56:00,77.8
9/21/2024 3:06:00,77.4
9/21/2024 3:16:00,76.6
9/21/2024 3:26:00,75.9
9/21/2024 3:36:00,78
9/21/2024 3:46:00,78.2
9/21/2024 3:56:00,77
9/21/2024 4:06:00,77.2
9/21/2024 4:16:00,76.2
9/21/2024 4:26:00,77
9/21/2024 4:36:00,78
9/21/2024 4:46:00,77.4
9/21/2024 4:56:00,77
9/21/2024 5:06:00,75.9
9/21/2024 5:16:00,77.3
9/21/2024 5:26:00,78
9/21/2024 5:36:00,77
9/21/2024 5:46:00,77.5
9/21/2024 5:56:00,77.8
9/21/2024 6:06:00,78.5
9/21/2024 6:16:00,79.3
9/21/2024 6:26:00,77
9/21/2024 6:36:00,77.6
9/21/2024 6:46:00,78.3
9/21/2024 6:56:00,77.2
9/21/2024 7:06:00,77.7
9/21/2024 7:16:00,76.9
9/21/2024 7:26:00,76.8
9/21/2024 7:36:00,76
9/21/2024 7:46:00,77.4
9/21/2024 7:56:00,77.3
9/21/2024 8:06:00,79
9/21/2024 8:16:00,76.8
9/21/2024 8:26:00,78.6
9/21/2024 8:36:00,78
9/21/2024 8:46:00,77.6
9/21/2024 8:56:00,76.3
9/21/2024 9:06:00,78.3
9/21/2024 9:16:00,77.5
9/21/2024 9:26:00,76.8
9/21/2024 9:36:00,76.1
9/21/2024 9:46:00,76.1
9/21/2024 9:56:00,76.9
9/21/2024 10:06:00,75.7
9/21/2024 10:16:00,76.2
9/21/2024 10:26:00,76.8
9/21/2024 10:36:00,75.6
9/21/2024 10:46:00,76.3
9/21/2024 10:56:00,75.9
9/21/2024 11:06:00,76.2
9/21/2024 11:16:00,76.4
9/21/2024 11:26:00,74.6
9/21/2024 11:36:00,74.1
9/21/2024 11:46:00,75.6
9/21/2024 11:56:00,75.6
9/21/2024 12:06:00,75.8
9/21/2024 12:16:00,76.2
9/21/2024 12:26:00,74.4
9/21/2024 12:36:00,75.3
9/21/2024 12:46:00,76.1
9/21/2024 12:56:00,75.3
9/21/2024 13:06:00,75
9/21/2024 13:16:00,74
9/21/2024 13:26:00,74.3
9/21/2024 13:36:00,73.4
9/21/2024 13:46:00,74.4
9/21/2024 13:56:00,74.6
9/21/2024 14:06:00,74.7
9/21/2024 14:16:00,74.2
9/21/2024 14:26:00,75.5
9/21/2024 14:36:00,74.6
9/21/2024 14:46:00,75.3
9/21/2024 14:56:00,75.3
9/21/2024 15:06:00,76.1
9/21/2024 15:16:00,75.8
9/21/2024 15:26:00,75.4
9/21/2024 15:36:00,74.9
9/21/2024 15:46:00,75
9/21/2024 15:56:00,75.7
9/21/2024 16:06:00,77.6
9/21/2024 16:16:00,77.2
9/21/2024 16:26:00,76
9/21/2024 16:36:00,75.1
9/21/2024 16:46:00,76.9
9/21/2024 16:56:00,75
9/21/2024 17:06:00,76
9/21/2024 17:16:00,77.1
9/21/2024 17:26:00,78.1
9/21/2024 17:36:00,76.1
9/21/2024 17:46:00,77.6
9/21/2024 17:56:00,77
9/21/2024 18:06:00,76.6
9/21/2024 18:16:00,76.9
9/21/2024 18:26:00,76.9
9/21/2024 18:36:00,77.2
9/21/2024 18:46:00,77.3
9/21/2024 18:56:00,78.1
9/21/2024 19:06:00,77.1
9/21/2024 19:16:00,74.9
9/21/2024 19:26:00,75.8
9/21/2024 19:36:00,77.2
9/21/2024 19:46:00,76.7
9/21/2024 19:56:00,75
9/21/2024 20:06:00,76.5
9/21/2024 20:16:00,75.8
9/21/2024 20:26:00,76
9/21/2024 20:36:00,75.9
9/21/2024 20:46:00,76
9/21/2024 20:56:00,75.9
9/21/2024 21:06:00,77.1
9/21/2024 21:16:00,75.7
9/21/2024 21:26:00,74.7
9/21/2024 21:36:00,75.1
9/21/2024 21:46:00,75.7
9/21/2024 21:56:00,75.5
9/21/2024 22:06:00,75.2
9/21/2024 22:16:00,75.3
9/21/2024 22:26:00,76
9/21/2024 22:36:00,76.7
9/21/2024 22:46:00,77.1
9/21/2024 22:56:00,76.4
9/21/2024 23:06:00,76.1
9/21/2024 23:16:00,76.3
9/21/2024 23:26:00,76.2
9/21/2024 23:36:00,75.2
9/21/2024 23:46:00,76.7
9/21/2024 23:56:00,75.4
9/22/2024 0:06:00,76.9
9/22/2024 0:16:00,76.8
9/22/2024 0:26:00,75.3
9/22/2024 0:36:00,76.2
9/22/2024 0:46:00,77
9/22/2024 0:56:00,76.7
9/22/2024 1:06:00,76.7
9/22/2024 1:16:00,78.2
9/22/2024 1:26:00,77.9
9/22/2024 1:36:00,76.1
9/22/2024 1:46:00,78.5
9/22/2024 1:56:00,77.9
9/22/2024 2:06:00,77.7
9/22/2024 2:16:00,77
9/22/2024 2:26:00,77.8
9/22/2024 2:36:00,78.4
9/22/2024 2:46:00,77.7
9/22/2024 2:56:00,78.9
9/22/2024 3:06:00,78.4
9/22/2024 3:16:00,77.7
9/22/2024 3:26:00,77.9
9/22/2024 3:36:00,78.7
9/22/2024 3:46:00,79
9/22/2024 3:56:00,79.8
9/22/2024 4:06:00,78
9/22/2024 4:16:00,78.7
9/22/2024 4:26:00,79.3
9/22/2024 4:36:00,78.6
9/22/2024 4:46:00,78.3
9/22/2024 4:56:00,79.2
9/22/2024 5:06:00,79.5
9/22/2024 5:16:00,77.9
9/22/2024 5:26:00,78.4
9/22/2024 5:36:00,78.8
9/22/2024 5:46:00,77.9
9/22/2024 5:56:00,78.4
9/22/2024 6:06:00,78.9
9/22/2024 6:16:00,79.4
9/22/2024 6:26:00,77.5
9/22/2024 6:36:00,77.1
9/22/2024 6:46:00,79.1
9/22/2024 6:56:00,79
9/22/2024 7:06:00,78.2
9/22/2024 7:16:00,78.9
9/22/2024 7:26:00,77.5
9/22/2024 7:36:00,77
9/22/2024 7:46:00,79.3
9/22/2024 7:56:00,78
9/22/2024 8:06:00,79.1
9/22/2024 8:16:00,79.5
9/22/2024 8:26:00,78.2
9/22/2024 8:36:00,77.3
9/22/2024 8:46:00,79.2
9/22/2024 8:56:00,78.9
9/22/2024 9:06:00,77.8
9/22/2024 9:16:00,77.8
9/22/2024 9:26:00,78.3
9/22/2024 9:36:00,79.2
9/22/2024 9:46:00,77
9/22/2024 9:56:00,79.1
9/22/2024 10:06:00,79.6
9/22/2024 10:16:00,78.2
9/22/2024 10:26:00,78
9/22/2024 10:36:00,76.7
9/22/2024 10:46:00,78.9
9/22/2024 10:56:00,76
9/22/2024 11:06:00,76.3
9/22/2024 11:16:00,76.5
9/22/2024 11:26:00,76.1
9/22/2024 11:36:00,76.4
9/22/2024 11:46:00,75.5
9/22/2024 11:56:00,76
9/22/2024 12:06:00,75.8
9/22/2024 12:16:00,75.5
9/22/2024 12:26:00,74.1
9/22/2024 12:36:00,75
9/22/2024 12:46:00,75.4
9/22/2024 12:56:00,75.8
9/22/2024 13:06:00,75
9/22/2024 13:16:00,74
9/22/2024 13:26:00,74.2
9/22/2024 13:36:00,75.1
9/22/2024 13:46:00,73.6
9/22/2024 13:56:00,74.8
9/22/2024 14:06:00,73.6
9/22/2024 14:16:00,75.5
9/22/2024 14:26:00,74
9/22/2024 14:36:00,75
9/22/2024 14:46:00,75
9/22/2024 14:56:00,75.6
9/22/2024 15:06:00,74.9
9/22/2024 15:16:00,75.7
9/22/2024 15:26:00,76
9/22/2024 15:36:00,74.5
9/22/2024 15:46:00,75.8
9/22/2024 15:56:00,74.2
9/22/2024 16:06:00,75.2
9/22/2024 16:16:00,75.8
9/22/2024 16:26:00,75.3
9/22/2024 16:36:00,75.2
9/22/2024 16:46:00,73.5
9/22/2024 16:56:00,74.4
9/22/2024 17:06:00,72.9
9/22/2024 17:16:00,74.3
9/22/2024 17:26:00,74.6
9/22/2024 17:36:00,73
9/22/2024 17:46:00,72.5
9/22/2024 17:56:00,74.6
9/22/2024 18:06:00,74.1
9/22/2024 18:16:00,71.9
9/22/2024 18:26:00,73.7
9/22/2024 18:36:00,73.3
9/22/2024 18:46:00,73.4
9/22/2024 18:56:00,72.9
9/22/2024 19:06:00,73.3
9/22/2024 19:16:00,72.7
9/22/2024 19:26:00,72.8
9/22/2024 19:36:00,73.2
9/22/2024 19:46:00,72.4
9/22/2024 19:56:00,73.4
9/22/2024 20:06:00,73.1
9/22/2024 20:16:00,72.3
9/22/2024 20:26:00,74.6
9/22/2024 20:36:00,74.1
9/22/2024 20:46:00,74.5
9/22/2024 20:56:00,72.3
9/22/2024 21:06:00,72.6
9/22/2024 21:16:00,72.8
9/22/2024 21:26:00,73.4
9/22/2024 21:36:00,72.5
9/22/2024 21:46:00,71.7
9/22/2024 21:56:00,71.9
9/22/2024 22:06:00,71.8
9/22/2024 22:16:00,71.3
9/22/2024 22:26:00,73.3
9/22/2024 22:36:00,71.6
9/22/2024 22:46:00,73.4
9/22/2024 22:56:00,72.7
9/22/2024 23:06:00,73.3
9/22/2024 23:16:00,72.5
9/22/2024 23:26:00,73.4
9/22/2024 23:36:00,72.8
9/22/2024 23:46:00,73.2
9/22/2024 23:56:00,73.2
9/23/2024 0:06:00,74
9/23/2024 0:16:00,72.4
9/23/2024 0:26:00,74.6
9/23/2024 0:36:00,73.9
9/23/2024 0:46:00,71.3
9/23/2024 0:56:00,73.6
9/23/2024 1:06:00,72.6
9/23/2024 1:16:00,72.3
9/23/2024 1:26:00,71.7
9/23/2024 1:36:00,72.8
9/23/2024 1:46:00,72.2
9/23/2024 1:56:00,72.7
9/23/2024 2:06:00,73.8
9/23/2024 2:16:00,74.7
9/23/2024 2:26:00,74.8
9/23/2024 2:36:00,73.7
9/23/2024 2:46:00,75
9/23/2024 2:56:00,73.4
9/23/2024 3:06:00,74.7
9/23/2024 3:16:00,74.2
9/23/2024 3:26:00,74.9
9/23/2024 3:36:00,75.6
9/23/2024 3:46:00,74.7
9/23/2024 3:56:00,75.9
9/23/2024 4:06:00,76
9/23/2024 4:16:00,74.8
9/23/2024 4:26:00,76.5
9/23/2024 4:36:00,74.9
9/23/2024 4:46:00,74.6
9/23/2024 4:56:00,74.9
9/23/2024 5:06:00,74.1
9/23/2024 5:16:00,75.9
9/23/2024 5:26:00,76
9/23/2024 5:36:00,75.8
9/23/2024 5:46:00,76.9
9/23/2024 5:56:00,76.1
9/23/2024 6:06:00,75.8
9/23/2024 6:16:00,76
9/23/2024 6:26:00,74.7
9/23/2024 6:36:00,74.5
9/23/2024 6:46:00,75.6
9/23/2024 6:56:00,75.4
9/23/2024 7:06:00,74.8
9/23/2024 7:16:00,75.8
9/23/2024 7:26:00,75.9
9/23/2024 7:36:00,75.6
9/23/2024 7:46:00,75.5
9/23/2024 7:56:00,76.1
9/23/2024 8:06:00,76.6
9/23/2024 8:16:00,75.5
9/23/2024 8:26:00,75.5
9/23/2024 8:36:00,75.9
9/23/2024 8:46:00,76
9/23/2024 8:56:00,75.5
9/23/2024 9:06:00,75
9/23/2024 9:16:00,75.4
9/23/2024 9:26:00,77.1
9/23/2024 9:36:00,77
9/23/2024 9:46:00,76.2
9/23/2024 9:56:00,75.5
9/23/2024 10:06:00,76.8
9/23/2024 10:16:00,74.7
9/23/2024 10:26:00,75.7
9/23/2024 10:36:00,77.7
9/23/2024 10:46:00,75.3
9/23/2024 10:56:00,74.9
9/23/2024 11:06:00,74.6
9/23/2024 11:16:00,74
9/23/2024 11:26:00,74.7
9/23/2024 11:36:00,74.7
9/23/2024 11:46:00,75.4
9/23/2024 12:06:00,74.9
9/23/2024 12:16:00,73.8
9/23/2024 12:26:00,74
9/23/2024 12:36:00,75.1
9/23/2024 12:46:00,73.6
9/23/2024 12:56:00,73.9
9/23/2024 13:06:00,74.4
9/23/2024 13:16:00,74.6
9/23/2024 13:26:00,72.5
9/23/2024 13:36:00,74.7
9/23/2024 13:46:00,73.5
9/23/2024 13:56:00,73.1
9/23/2024 14:06:00,73.5
9/23/2024 14:16:00,75.2
9/23/2024 14:26:00,72.7
9/23/2024 14:36:00,72.7
9/23/2024 14:46:00,72.7
9/23/2024 14:56:00,73.2
9/23/2024 15:06:00,74.5
9/23/2024 15:16:00,74.5
9/23/2024 15:26:00,73
9/23/2024 15:36:00,73.9
9/23/2024 15:46:00,73.7
9/23/2024 15:56:00,74.8
9/23/2024 16:06:00,73.9
9/23/2024 16:16:00,73.1
9/23/2024 16:26:00,73.9
9/23/2024 16:36:00,74.3
9/23/2024 16:46:00,72.9
9/23/2024 16:56:00,73.8
9/23/2024 17:06:00,73.1
9/23/2024 17:16:00,72.4
9/23/2024 17:26:00,74.1
9/23/2024 17:36:00,74
9/23/2024 17:46:00,73.9
9/23/2024 17:56:00,72.8
9/23/2024 18:06:00,71.1
9/23/2024 18:16:00,74
9/23/2024 18:26:00,72.6
9/23/2024 18:36:00,73.2
9/23/2024 18:46:00,71.8
9/23/2024 18:56:00,73.2
9/23/2024 19:06:00,72.6
9/23/2024 19:16:00,73.4
9/23/2024 19:26:00,73.6
9/23/2024 19:36:00,72.1
9/23/2024 19:46:00,73.2
9/23/2024 19:56:00,73.4
9/23/2024 20:06:00,72.3
9/23/2024 20:16:00,71.1
9/23/2024 20:26:00,72.3
9/23/2024 20:36:00,73.4
9/23/2024 20:46:00,72.5
9/23/2024 20:56:00,72.4
9/23/2024 21:06:00,74.2
9/23/2024 21:16:00,73.3
9/23/2024 21:26:00,71.9
9/23/2024 21:36:00,72.5
9/23/2024 21:46:00,72.8
9/23/2024 21:56:00,71
9/23/2024 22:06:00,71.5
9/23/2024 22:16:00,71.5
9/23/2024 22:26:00,71.6
9/23/2024 22:36:00,71.1
9/23/2024 22:46:00,72.5
